1495637202,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,s1-eth3,697600.00,15291400.00,15989000.00,152914,6976,10000.00,10100.00,20100.00,101,100,0.00,0.00,0,0
1495637202,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,s1-eth2,784600.00,16351200.00,17135800.00,163512,7846,11100.00,10800.00,21900.00,108,111,0.00,0.00,0,0
1495637202,s1-eth1,29178908.00,1352363.62,30531272.00,14876,320968,19272.73,19272.73,38545.45,212,212,0.00,0.00,0,0
1495637202,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,total,30526362.00,30118362.00,60644724.00,331302,335790,38454.54,38272.73,76727.27,421,423,0.00,0.00,0,0
1495637202,s1-eth3,530000.00,11001733.00,11531733.00,165026,7950,7400.00,7266.67,14666.67,109,111,0.00,0.00,0,0
1495637202,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,s1-eth2,581333.31,12112000.00,12693333.00,181680,8720,8000.00,8000.00,16000.00,120,120,0.00,0.00,0,0
1495637202,s1-eth1,23517466.00,1118666.62,24636132.00,16780,352762,15533.33,15466.67,31000.00,232,233,0.00,0.00,0,0
1495637202,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,total,24628800.00,24232400.00,48861200.00,363486,369432,30933.33,30733.33,61666.66,461,464,0.00,0.00,0,0
1495637202,s1-eth3,636333.38,13878334.00,14514667.00,166540,7636,9000.00,9166.67,18166.67,110,108,0.00,0.00,0,0
1495637202,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,s1-eth2,637166.69,13499834.00,14137000.00,161998,7646,9083.33,8916.67,18000.00,107,109,0.00,0.00,0,0
1495637202,s1-eth1,27378168.00,1252333.38,28630500.00,15028,328538,18083.33,17833.33,35916.67,214,217,0.00,0.00,0,0
1495637202,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,total,22921332.00,22904400.00,45825732.00,343566,343820,28933.33,28733.33,57666.66,431,434,0.00,0.00,0,0
1495637202,s1-eth3,679000.00,14274858.00,14953858.00,199848,9506,9500.00,9428.57,18928.57,132,133,0.00,0.00,0,0
1495637202,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,s1-eth2,664000.00,14058572.00,14722572.00,196820,9296,9142.86,9285.71,18428.57,130,128,0.00,0.00,0,0
1495637202,s1-eth1,27900858.00,1328857.12,29229716.00,18604,390612,18428.57,18428.57,36857.14,258,258,0.00,0.00,0,0
1495637202,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,total,40941400.00,41527200.00,82468600.00,415272,409414,51900.00,52000.00,103900.00,520,519,0.00,0.00,0,0
1495637202,s1-eth3,573000.00,12414800.00,12987800.00,124148,5730,8100.00,8200.00,16300.00,82,81,0.00,0.00,0,0
1495637202,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,s1-eth2,527000.00,10984667.00,11511667.00,131816,6324,7166.67,7333.33,14500.00,88,86,0.00,0.00,0,0
1495637202,s1-eth1,21322168.00,1034000.06,22356168.00,12408,255866,14083.33,14333.33,28416.67,172,169,0.00,0.00,0,0
1495637202,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,total,20609232.00,20644000.00,41253232.00,268372,267920,25846.16,26307.69,52153.85,342,336,0.00,0.00,0,0
1495637202,s1-eth3,584714.31,12652715.00,13237429.00,177138,8186,8357.14,8357.14,16714.29,117,117,0.00,0.00,0,0
1495637202,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,s1-eth2,843333.38,18546500.00,19389834.00,222558,10120,12000.00,12250.00,24250.00,147,144,0.00,0.00,0,0
1495637202,s1-eth1,32929502.00,1496000.00,34425500.00,17952,395154,21750.00,21333.33,43083.33,256,261,0.00,0.00,0,0
1495637202,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,total,37587272.00,37968000.00,75555272.00,417648,413460,47454.54,47272.73,94727.27,520,522,0.00,0.00,0,0
1495637202,s1-eth3,622400.00,13323200.00,13945600.00,133232,6224,8800.00,8800.00,17600.00,88,88,0.00,0.00,0,0
1495637202,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,s1-eth2,746800.00,14988600.00,15735400.00,149886,7468,10200.00,9900.00,20100.00,99,102,0.00,0.00,0,0
1495637202,s1-eth1,29068800.00,1399200.00,30468000.00,13992,290688,19200.00,19400.00,38600.00,194,192,0.00,0.00,0,0
1495637202,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,total,30438000.00,29711000.00,60149000.00,297110,304380,38200.00,38100.00,76300.00,381,382,0.00,0.00,0,0
1495637202,s1-eth3,589818.19,12112000.00,12701818.00,133232,6488,8181.82,8000.00,16181.82,88,90,0.00,0.00,0,0
1495637202,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,s1-eth2,757454.50,15552909.00,16310363.00,171082,8332,10363.64,10272.73,20636.36,113,114,0.00,0.00,0,0
1495637202,s1-eth1,21844858.00,1049428.62,22894286.00,14692,305828,14428.57,14428.57,28857.14,202,202,0.00,0.00,0,0
1495637202,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,total,21376532.00,21267066.00,42643600.00,319006,320648,27066.67,26866.67,53933.33,403,406,0.00,0.00,0,0
1495637202,s1-eth3,545714.31,12003858.00,12549572.00,168054,7640,7857.14,7928.57,15785.71,111,110,0.00,0.00,0,0
1495637202,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,s1-eth2,804142.88,17735430.00,18539572.00,248296,11258,11357.14,11714.29,23071.43,164,159,0.00,0.00,0,0
1495637202,s1-eth1,34317336.00,1571500.00,35888836.00,18858,411808,22666.67,22416.67,45083.33,269,272,0.00,0.00,0,0
1495637202,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,total,39155088.00,39564364.00,78719456.00,435208,430706,49181.82,49454.54,98636.36,544,541,0.00,0.00,0,0
1495637202,s1-eth3,663200.00,14080200.00,14743400.00,140802,6632,9400.00,9300.00,18700.00,93,94,0.00,0.00,0,0
1495637202,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,s1-eth2,757800.00,15594200.00,16352000.00,155942,7578,10500.00,10300.00,20800.00,103,105,0.00,0.00,0,0
1495637202,s1-eth1,29825800.00,1426600.00,31252400.00,14266,298258,19700.00,19900.00,39600.00,199,197,0.00,0.00,0,0
1495637202,eth0,15200.00,21700.00,36900.00,217,152,200.00,200.00,400.00,2,2,0.00,0.00,0,0
1495637202,total,31262000.00,31122700.00,62384700.00,311227,312620,39800.00,39700.00,79500.00,397,398,0.00,0.00,0,0
1495637202,s1-eth3,639800.00,14080200.00,14720000.00,140802,6398,8900.00,9300.00,18200.00,93,89,0.00,0.00,0,0
1495637202,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,s1-eth2,777800.00,15897000.00,16674800.00,158970,7778,10700.00,10500.00,21200.00,105,107,0.00,0.00,0,0
1495637202,s1-eth1,29674400.00,1418600.00,31093000.00,14186,296744,19600.00,19700.00,39300.00,197,196,0.00,0.00,0,0
1495637202,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495637202,total,31092000.00,31395800.00,62487800.00,313958,310920,39200.00,39500.00,78700.00,395,392,0.00,0.00,0,0
1495637202,s1-eth3,614727.25,12662545.00,13277272.00,139288,6762,8636.36,8363.64,17000.00,92,95,0.00,0.00,0,0
1495637202,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
